12,11,3
12,12,3
12,13,3
12,14,4
12,15,4
12,16,5
12,17,5
12,18,6
12,19,7
12,20,7
12,21,8
12,22,9
12,23,10
12,24,10
12,25,11
12,26,12
12,27,13
12,28,14
12,29,14
12,30,15
12,31,16
12,32,17
12,33,18
12,34,18
12,35,19
12,36,20
12,37,21
12,38,22
12,39,23
12,40,23
12,41,24
12,42,25
12,43,26
12,44,27
12,45,28
12,46,28
12,47,29
12,48,30
12,49,31
12,50,32
13,0,0
13,1,10
13,2,9
13,3,9
13,4,8
13,5,7
13,6,7
13,7,6
13,8,5
13,9,5
13,10,4
13,11,4
13,12,3
13,13,3
13,14,3
13,15,4
13,16,4
13,17,5
13,18,5
13,19,6
13,20,7
13,21,7
13,22,8
13,23,9
13,24,10
13,25,10
13,26,11
13,27,12
13,28,13
13,29,14
13,30,14
13,31,15
13,32,16
13,33,17
13,34,18
13,35,18
13,36,19
13,37,20
13,38,21
13,39,22
13,40,23
13,41,23
13,42,24
13,43,25
13,44,26
13,45,27
13,46,28
13,47,28
13,48,29
13,49,30
13,50,31
14,0,0
14,1,11
14,2,10
14,3,9
14,4,9
14,5,8
14,6,7
14,7,7
14,8,6
14,9,5
14,10,5
14,11,4
14,12,4
14,13,3
14,14,3
14,15,3
14,16,4
14,17,4
14,18,5
14,19,5
14,20,6
14,21,7
14,22,7
14,23,8
14,24,9
14,25,10
14,26,10
14,27,11
14,28,12
14,29,13
14,30,14
14,31,14
14,32,15
14,33,16
14,34,17
14,35,18
14,36,18
14,37,19
14,38,20
14,39,21
14,40,22
14,41,23
14,42,23
14,43,24
14,44,25
14,45,26
14,46,27
14,47,28
14,48,28
14,49,29
14,50,30
15,0,0
15,1,12
15,2,11
15,3,10
15,4,9
15,5,9
15,6,8
15,7,7
15,8,7
15,9,6
15,10,5
15,11,5
15,12,4
15,13,4
15,14,3
15,15,3
15,16,3
15,17,4
15,18,4
15,19,5
15,20,6
15,21,6
15,22,7
15,23,7
15,24,8
15,25,9
15,26,10
15,27,10
15,28,11
15,29,12
15,30,13
15,31,14
15,32,14
15,33,15
15,34,16
15,35,17
15,36,18
15,37,18
15,38,19
15,39,20
15,40,21
15,41,22
15,42,23
15,43,23
15,44,24
15,45,25
15,46,26
15,47,27
15,48,28
15,49,28
15,50,29
16,0,0
16,1,13
16,2,12
16,3,11
16,4,10
16,5,9
16,6,9
16,7,8
16,8,7
16,9,7
16,10,6
16,11,5
16,12,5
16,13,4
16,14,4
16,15,3
16,16,3
16,17,3
16,18,4
16,19,4
16,20,5
16,21,6
16,22,6
16,23,7
16,24,7
16,25,8
16,26,9
16,27,10
16,28,10
16,29,11
16,30,12
16,31,13
16,32,14
16,33,14
16,34,15
16,35,16
16,36,17
16,37,18
16,38,18
16,39,19
16,40,20
16,41,21
16,42,22
16,43,23
16,44,23
16,45,24
16,46,25
16,47,26
16,48,27
16,49,28
16,50,28
17,0,0
17,1,13
17,2,13
17,3,12
17,4,11
17,5,10
17,6,10
17,7,9
17,8,8
17,9,7
17,10,7
17,11,6
17,12,5
17,13,5
17,14,4
17,15,4
17,16,3
17,17,3
17,18,3
17,19,4
17,20,4
17,21,5
17,22,6
17,23,6
17,24,7
17,25,7
17,26,8
17,27,9
17,28,10
17,29,10
17,30,11
17,31,12
17,32,13
17,33,14
17,34,14
17,35,15
17,36,16
17,37,17
17,38,18
17,39,18
17,40,19
17,41,20
17,42,21
17,43,22
17,44,23
17,45,23
17,46,24
17,47,25
17,48,26
17,49,27
17,50,28
18,0,0
18,1,14
18,2,13
18,3,13
18,4,12
18,5,11
18,6,10
18,7,10
18,8,9
18,9,8
18,10,7
18,11,7
18,12,6
18,13,5
18,14,5
18,15,4
18,16,4
18,17,3
18,18,3
18,19,3
18,20,4
18,21,4
18,22,5
18,23,6
18,24,6
18,25,7
18,26,7
18,27,8
18,28,9
18,29,10
18,30,10
18,31,11
18,32,12
18,33,13
18,34,14
18,35,14
18,36,15
18,37,16
18,38,17
18,39,18
18,40,18
18,41,19
18,42,20
18,43,21
18,44,22
18,45,23
18,46,23
18,47,24
18,48,25
18,49,26
18,50,27
19,0,0
19,1,15
19,2,14
19,3,13
19,4,13
19,5,12
19,6,11
19,7,10
19,8,10
19,9,9
19,10,8
19,11,7
19,12,7
19,13,6
19,14,5
19,15,5
19,16,4
19,17,4
19,18,3
19,19,3
19,20,3
19,21,4
19,22,4
19,23,5
19,24,6
19,25,6
19,26,7
19,27,7
19,28,8
19,29,9
19,30,10
19,31,10
19,32,11
19,33,12
19,34,13
19,35,14
19,36,14
19,37,15
19,38,16
19,39,17
19,40,18
19,41,18
19,42,19
19,43,20
19,44,21
19,45,22
19,46,23
19,47,23
19,48,24
19,49,25
19,50,26
20,0,0
20,1,16
20,2,15
20,3,14
20,4,13
20,5,13
20,6,12
20,7,11
20,8,10
20,9,10
20,10,9
20,11,8
20,12,7
20,13,7
20,14,6
20,15,6
20,16,5
20,17,4
20,18,4
20,19,3
20,20,3
20,21,3
20,22,4
20,23,4
20,24,5
20,25,6
20,26,6
20,27,7
20,28,7
20,29,8
20,30,9
20,31,10
20,32,10
20,33,11
20,34,12
20,35,13
20,36,14
20,37,14
20,38,15
20,39,16
20,40,17
20,41,18
20,42,18
20,43,19
20,44,20
20,45,21
20,46,22
20,47,23
20,48,23
20,49,24
20,50,25
21,0,0
21,1,17
21,2,16
21,3,15
21,4,14
21,5,13
21,6,13
21,7,12
21,8,11
21,9,10
21,10,10
21,11,9
21,12,8
21,13,7
21,14,7
21,15,6
21,16,6
21,17,5
21,18,4
21,19,4
21,20,3
21,21,3
21,22,3
21,23,4
21,24,4
21,25,5
21,26,6
21,27,6
21,28,7
21,29,8
21,30,8
21,31,9
21,32,10
21,33,10
21,34,11
21,35,12
21,36,13
21,37,14
21,38,14
21,39,15
21,40,16
21,41,17
21,42,18
21,43,18
21,44,19
21,45,20
21,46,21
21,47,22
21,48,23
21,49,23
21,50,24
22,0,0
22,1,18
22,2,17
22,3,16
22,4,15
22,5,14
22,6,13
22,7,13
22,8,12
22,9,11
22,10,10
22,11,10
22,12,9
22,13,8
22,14,7
22,15,7
22,16,6
22,17,6
22,18,5
22,19,4
22,20,4
22,21,3
22,22,3
22,23,3
22,24,4
22,25,4
22,26,5
22,27,6
22,28,6
22,29,7
22,30,8
22,31,8
22,32,9
22,33,10
22,34,10
22,35,11
22,36,12
22,37,13
22,38,14
22,39,14
22,40,15
22,41,16
22,42,17
22,43,18
22,44,18
22,45,19
22,46,20
22,47,21
22,48,22
22,49,23
22,50,23
23,0,0
23,1,18
23,2,18
23,3,17
23,4,16
23,5,15
23,6,14
23,7,13
23,8,13
23,9,12
23,10,11
23,11,10
23,12,10
23,13,9
23,14,8
23,15,7
23,16,7
23,17,6
23,18,6
23,19,5
23,20,4
23,21,4
23,22,3
23,23,3
23,24,3
23,25,4
23,26,4
23,27,5
23,28,6
23,29,6
23,30,7
23,31,8
23,32,8
23,33,9
23,34,10
23,35,10
23,36,11
23,37,12
23,38,13
23,39,14
23,40,14
23,41,15
23,42,16
23,43,17
23,44,18
23,45,18
23,46,19
23,47,20
23,48,21
23,49,22
23,50,23
24,0,0
24,1,19
24,2,18
24,3,18
24,4,17
24,5,16
24,6,15
24,7,14
24,8,13
24,9,13
24,10,12
24,11,11
24,12,10
24,13,10
24,14,9
24,15,8
24,16,7
24,17,7
24,18,6
24,19,6
24,20,5
24,21,4
24,22,4
24,23,3
24,24,3
24,25,3
24,26,4
24,27,4
24,28,5
24,29,6
24,30,6
24,31,7
24,32,8
24,33,8
24,34,9
24,35,10
24,36,10
24,37,11
24,38,12
24,39,13
24,40,14
24,41,14
24,42,15
24,43,16
24,44,17
24,45,18
24,46,18
24,47,19
24,48,20
24,49,21
24,50,22
25,0,0
25,1,20
25,2,19
25,3,18
25,4,18
25,5,17
25,6,16
25,7,15
25,8,14
25,9,13
25,10,13
25,11,12
25,12,11
25,13,10
25,14,10
25,15,9
25,16,8
25,17,7
25,18,7
25,19,6
25,20,6
25,21,5
25,22,4
25,23,4
25,24,3
25,25,3
25,26,3
25,27,4
25,28,4
25,29,5
25,30,6
25,31,6
25,32,7
25,33,8
25,34,8
25,35,9
25,36,10
25,37,10
25,38,11
25,39,12
25,40,13
25,41,14
25,42,14
25,43,15
25,44,16
25,45,17
25,46,18
25,47,18
25,48,19
25,49,20
25,50,21
26,0,0
26,1,21
26,2,20
26,3,19
26,4,18
26,5,18
26,6,17
26,7,16
26,8,15
26,9,14
26,10,14
26,11,13
26,12,12
26,13,11
26,14,10
26,15,10
26,16,9
26,17,8
26,18,7
26,19,7
26,20,6
26,21,6
26,22,5
26,23,4
26,24,4
26,25,3
26,26,3
26,27,3
26,28,4
26,29,4
26,30,5
26,31,6
26,32,6
26,33,7
26,34,8
26,35,8
26,36,9
26,37,10
26,38,10
26,39,11
26,40,12
26,41,13
26,42,14
26,43,14
26,44,15
26,45,16
26,46,17
26,47,18
26,48,18
26,49,19
26,50,20
27,0,0
27,1,22
27,2,21
27,3,20
27,4,19
27,5,18
27,6,18
27,7,17
27,8,16
27,9,15
27,10,14
27,11,14
27,12,13
27,13,12
27,14,11
27,15,10
27,16,10
27,17,9
27,18,8
27,19,7
27,20,7
27,21,6
27,22,6
27,23,5
27,24,4
27,25,4
27,26,3
27,27,3
27,28,3
27,29,4
27,30,4
27,31,5
27,32,6
27,33,6
27,34,7
27,35,8
27,36,8
27,37,9
27,38,10
27,39,10
27,40,11
27,41,12
27,42,13
27,43,14
27,44,14
27,45,15
27,46,16
27,47,17
27,48,18
27,49,18
27,50,19
28,0,0
28,1,23
28,2,22
28,3,21
28,4,20
28,5,19
28,6,18
28,7,18
28,8,17
28,9,16
28,10,15
28,11,14
28,12,14
28,13,13
28,14,12
28,15,11
28,16,10
28,17,10
28,18,9
28,19,8
28,20,7
28,21,7
28,22,6
28,23,6
28,24,5
28,25,4
28,26,4
28,27,3
28,28,3
28,29,3
28,30,4
28,31,4
28,32,5
28,33,6
28,34,6
28,35,7
28,36,8
28,37,8
28,38,9
28,39,10
28,40,10
28,41,11
28,42,12
28,43,13
28,44,14
28,45,14
28,46,15
28,47,16
28,48,17
28,49,18
28,50,18
29,0,0
29,1,23
29,2,23
29,3,22
29,4,21
29,5,20
29,6,19
29,7,18
29,8,18
29,9,17
29,10,16
29,11,15
29,12,14
29,13,14
29,14,13
29,15,12
29,16,11
29,17,10
29,18,10
29,19,9
29,20,8
29,21,8
29,22,7
29,23,6
29,24,6
29,25,5
29,26,4
29,27,4
29,28,3
29,29,3
29,30,3
29,31,4
29,32,4
29,33,5
29,34,6
29,35,6
29,36,7
29,37,8
29,38,8
29,39,9
29,40,10
29,41,10
29,42,11
29,43,12
29,44,13
29,45,14
29,46,14
29,47,15
29,48,16
29,49,17
29,50,18
30,0,0
30,1,24
30,2,23
30,3,23
30,4,22
30,5,21
30,6,20
30,7,19
30,8,18
30,9,18
30,10,17
30,11,16
30,12,15
30,13,14
30,14,14
30,15,13
30,16,12
30,17,11
30,18,10
30,19,10
30,20,9
30,21,8
30,22,8
30,23,7
30,24,6
30,25,6
30,26,5
30,27,4
30,28,4
30,29,3
30,30,3
30,31,3
30,32,4
30,33,4
30,34,5
30,35,6
30,36,6
30,37,7
30,38,8
30,39,8
30,40,9
30,41,10
30,42,10
30,43,11
30,44,12
30,45,13
30,46,14
30,47,14
30,48,15
30,49,16
30,50,17
31,0,0
31,1,25
31,2,24
31,3,23
31,4,23
31,5,22
31,6,21
31,7,20
31,8,19
31,9,18
31,10,18
31,11,17
31,12,16
31,13,15
31,14,14
31,15,14
31,16,13
31,17,12
31,18,11
31,19,10
31,20,10
31,21,9
31,22,8
31,23,8
31,24,7
31,25,6
31,26,6
31,27,5
31,28,4
31,29,4
31,30,3
31,31,3
31,32,3
31,33,4
31,34,4
31,35,5
31,36,6
31,37,6
31,38,7
31,39,8
31,40,8
31,41,9
31,42,10
31,43,10
31,44,11
31,45,12
31,46,13
31,47,14
31,48,14
31,49,15
31,50,16
32,0,0
32,1,26
32,2,25
32,3,24
32,4,23
32,5,23
32,6,22
32,7,21
32,8,20
32,9,19
32,10,18
32,11,18
32,12,17
32,13,16
32,14,15
32,15,14
32,16,14
32,17,13
32,18,12
32,19,11
32,20,10
32,21,10
32,22,9
32,23,8
32,24,8
32,25,7
32,26,6
32,27,6
32,28,5
32,29,4
32,30,4
32,31,3
32,32,3
32,33,3
32,34,4
32,35,4
32,36,5
32,37,6
32,38,6
32,39,7
32,40,8
32,41,8
32,42,9
32,43,10
32,44,10
32,45,11
32,46,12
32,47,13
32,48,14
32,49,14
32,50,15
33,0,0
33,1,27
33,2,26
33,3,25
33,4,24
33,5,23
33,6,23
33,7,22
33,8,21
33,9,20
33,10,19
33,11,18
33,12,18
33,13,17
33,14,16
33,15,15
33,16,14
33,17,14
33,18,13
33,19,12
33,20,11
33,21,10
33,22,10
33,23,9
33,24,8
33,25,8
33,26,7
33,27,6
33,28,6
33,29,5
33,30,4
33,31,4
33,32,3
33,33,3
33,34,3
33,35,4
33,36,4
33,37,5
33,38,6
33,39,6
33,40,7
33,41,8
33,42,8
33,43,9
33,44,10
33,45,10
33,46,11
33,47,12
33,48,13
33,49,14
33,50,14
34,0,0
34,1,28
34,2,27
34,3,26
34,4,25
34,5,24
34,6,23
34,7,23
34,8,22
34,9,21
34,10,20
34,11,19
34,12,18
34,13,18
34,14,17
34,15,16
34,16,15
34,17,14
34,18,14
34,19,13
34,20,12
34,21,11
34,22,10
34,23,10
34,24,9
34,25,8
34,26,8
34,27,7
34,28,6
34,29,6
34,30,5
34,31,4
34,32,4
34,33,3
34,34,3
34,35,3
34,36,4
34,37,4
34,38,5
34,39,6
34,40,6
34,41,7
34,42,8
34,43,8
34,44,9
34,45,10
34,46,10
34,47,11
34,48,12
34,49,13
34,50,14
35,0,0
35,1,28
35,2,28
35,3,27
35,4,26
35,5,25
35,6,24
35,7,23
35,8,23
35,9,22
35,10,21
35,11,20
35,12,19
35,13,18
35,14,18
35,15,17
35,16,16
35,17,15
35,18,14
35,19,14
35,20,13
35,21,12
35,22,11
35,23,10
35,24,10
35,25,9
35,26,8
35,27,8
35,28,7
35,29,6
35,30,6
35,31,5
35,32,4
35,33,4
35,34,3
35,35,3
35,36,3
35,37,4
35,38,4
35,39,5
35,40,6
35,41,6
35,42,7
35,43,8
35,44,8
35,45,9
35,46,10
35,47,10
35,48,11
35,49,12
35,50,13
36,0,0
36,1,29
36,2,28
36,3,28
36,4,27
36,5,26
36,6,25
36,7,24
36,8,23
36,9,23
36,10,22
36,11,21
36,12,20
36,13,19
36,14,18
36,15,18
36,16,17
36,17,16
36,18,15
36,19,14
36,20,14
36,21,13
36,22,12
36,23,11
36,24,10
36,25,10
36,26,9
36,27,8
36,28,8
36,29,7
36,30,6
36,31,6
36,32,5
36,33,4
36,34,4
36,35,3
36,36,3
36,37,3
36,38,4
36,39,4
36,40,5
36,41,6
36,42,6
36,43,7
36,44,8
36,45,8
36,46,9
36,47,10
36,48,10
36,49,11
36,50,12
37,0,0
37,1,30
37,2,29
37,3,28
37,4,28
37,5,27
37,6,26
37,7,25
37,8,24
37,9,23
37,10,23
37,11,22
37,12,21
37,13,20
37,14,19
37,15,18
37,16,18
37,17,17
37,18,16
37,19,15
37,20,14
37,21,14
37,22,13
37,23,12
37,24,11
37,25,10
37,26,10
37,27,9
37,28,8
37,29,8
37,30,7
37,31,6
37,32,6
37,33,5
37,34,4
37,35,4
37,36,3
37,37,3
37,38,3
37,39,4
37,40,4
37,41,5
37,42,6
37,43,6
37,44,7
37,45,8
37,46,8
37,47,9
37,48,10
37,49,10
37,50,11
38,0,0
38,1,31
38,2,30
38,3,29
38,4,28
38,5,28
38,6,27
38,7,26
38,8,25
38,9,24
38,10,23
38,11,23
38,12,22
38,13,21
38,14,20
38,15,19
38,16,18
38,17,18
38,18,17
38,19,16
38,20,15
38,21,14
38,22,14
38,23,13
38,24,12
38,25,11
38,26,10
38,27,10
38,28,9
38,29,8
38,30,8
38,31,7
38,32,6
38,33,6
38,34,5
38,35,4
38,36,4
38,37,3
38,38,3
38,39,3
38,40,4
38,41,4
38,42,5
38,43,6
38,44,6
38,45,7
38,46,8
38,47,8
38,48,9
38,49,10
38,50,10
39,0,0
39,1,32
39,2,31
39,3,30
39,4,29
39,5,28
39,6,28
39,7,27
39,8,26
39,9,25
39,10,24
39,11,23
39,12,23
39,13,22
39,14,21
39,15,20
39,16,19
39,17,18
39,18,18
39,19,17
39,20,16
39,21,15
39,22,14
39,23,14
39,24,13
39,25,12
39,26,11
39,27,10
39,28,10
39,29,9
39,30,8
39,31,8
39,32,7
39,33,6
39,34,6
39,35,5
39,36,4
39,37,4
39,38,3
39,39,3
39,40,3
39,41,4
39,42,4
39,43,5
39,44,6
39,45,6
39,46,7
39,47,8
39,48,8
39,49,9
39,50,10
40,0,0
40,1,33
40,2,32
40,3,31
40,4,30
40,5,29
40,6,28
40,7,28
40,8,27
40,9,26
40,10,25
40,11,24
40,12,23
40,13,23
40,14,22
40,15,21
40,16,20
40,17,19
40,18,18
40,19,18
40,20,17
40,21,16
40,22,15
40,23,14
40,24,14
40,25,13
40,26,12
40,27,11
40,28,10
40,29,10
40,30,9
40,31,8
40,32,8
40,33,7
40,34,6
40,35,6
40,36,5
40,37,4
40,38,4
40,39,3
40,40,3
40,41,3
40,42,4
40,43,4
40,44,5
40,45,6
40,46,6
40,47,7
40,48,8
40,49,8
40,50,9
41,0,0
41,1,33
41,2,33
41,3,32
41,4,31
41,5,30
41,6,29
41,7,28
41,8,28
41,9,27
41,10,26
41,11,25
41,12,24
41,13,23
41,14,23
41,15,22
41,16,21
41,17,20
41,18,19
41,19,18
41,20,18
41,21,17
41,22,16
41,23,15
41,24,14
41,25,14
41,26,13
41,27,12
41,28,11
41,29,10
41,30,10
41,31,9
41,32,8
41,33,8
41,34,7
41,35,6
41,36,6
41,37,5
41,38,4
41,39,4
41,40,3
41,41,3
41,42,3
41,43,4
41,44,4
41,45,5
41,46,6
41,47,6
41,48,7
41,49,8
41,50,8
42,0,0
42,1,34
42,2,33
42,3,33
42,4,32
42,5,31
42,6,30
42,7,29
42,8,28
42,9,28
42,10,27
42,11,26
42,12,25
42,13,24
42,14,23
42,15,23
42,16,22
42,17,21
42,18,20
42,19,19
42,20,18
42,21,18
42,22,17
42,23,16
42,24,15
42,25,14
42,26,14
42,27,13
42,28,12
42,29,11
42,30,10
42,31,10
42,32,9
42,33,8
42,34,8
42,35,7
42,36,6
42,37,6
42,38,5
42,39,4
42,40,4
42,41,3
42,42,3
42,43,3
42,44,4
42,45,4
42,46,5
42,47,6
42,48,6
42,49,7
42,50,8
43,0,0
43,1,35
43,2,34
43,3,33
43,4,33
43,5,32
43,6,31
43,7,30
43,8,29
43,9,28
43,10,28
43,11,27
43,12,26
43,13,25
43,14,24
43,15,23
43,16,23
43,17,22
43,18,21
43,19,20
43,20,19
43,21,18
43,22,18
43,23,17
43,24,16
43,25,15
43,26,14
43,27,14
43,28,13
43,29,12
43,30,11
43,31,10
43,32,10
43,33,9
43,34,8
43,35,8
43,36,7
43,37,6
43,38,6
43,39,5
43,40,4
43,41,4
43,42,3
43,43,3
43,44,3
43,45,4
43,46,4
43,47,5
43,48,6
43,49,6
43,50,7
44,0,0
44,1,36
44,2,35
44,3,34
44,4,33
44,5,33
44,6,32
44,7,31
44,8,30
44,9,29
44,10,28
44,11,28
44,12,27
44,13,26
44,14,25
44,15,24
44,16,23
44,17,23
44,18,22
44,19,21
44,20,20
44,21,19
44,22,18
44,23,18
44,24,17
44,25,16
44,26,15
44,27,14
44,28,14
44,29,13
44,30,12
44,31,11
44,32,10
44,33,10
44,34,9
44,35,8
44,36,8
44,37,7
44,38,6
44,39,6
44,40,5
44,41,4
44,42,4
44,43,3
44,44,3
44,45,3
44,46,4
44,47,4
44,48,5
44,49,6
44,50,6
45,0,0
45,1,37
45,2,36
45,3,35
45,4,34
45,5,33
45,6,33
45,7,32
45,8,31
45,9,30
45,10,29
45,11,28
45,12,28
45,13,27
45,14,26
45,15,25
45,16,24
45,17,23
45,18,23
45,19,22
45,20,21
45,21,20
45,22,19
45,23,18
45,24,18
45,25,17
45,26,16
45,27,15
45,28,14
45,29,14
45,30,13
45,31,12
45,32,11
45,33,10
45,34,10
45,35,9
45,36,8
45,37,8
